dataset,method,category,scope,seed,n_decisions,fee,annualization_factor,protocol_id,split_protocol_id,accounting_protocol_id,APV,GARR,ARR,AVol,ASR,MDD,Calmar,Turnover
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Equal-policy,M3 composition control,common fixed five-day,8,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.8105290318215577,0.35283999099620234,0.37079491033883255,0.37359686612606857,0.9925000554306296,0.35049206074405204,1.0066989541707905,41.78484612881847
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Equal-policy,M3 composition control,common fixed five-day,9,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.7658493605880394,0.3357397782317977,0.3173449075752264,0.23341561921658482,1.359570146335255,0.21140515557662154,1.5881342974633008,37.54642200992972
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Equal-policy,M3 composition control,common fixed five-day,10,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.0091701459950633,0.4264713570424401,0.40892730577631,0.327622910631477,1.248164559029534,0.2449326382051602,1.7411781466429952,43.672267118307474
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Profit-score,M3 composition control,common fixed five-day,1,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.4603745682285116,0.5814489282980939,0.648953819070196,0.6324326738734837,1.0261231683295624,0.46778378121883823,1.242986507106113,30.946308307988993
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Profit-score,M3 composition control,common fixed five-day,2,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.6434391017936087,0.28776970610735386,0.3523361971804546,0.44355096186518894,0.794353360657444,0.284756435792727,1.010581921726328,75.24783424574571
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Profit-score,M3 composition control,common fixed five-day,3,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,4.749000833945783,1.2103042178199281,0.9103913629309671,0.4817208011460612,1.8898734718639023,0.33114028673520346,3.6549591405884985,34.607186572130274
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Profit-score,M3 composition control,common fixed five-day,4,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.8577581318393255,0.37069220059702324,0.5552996771873884,0.7183626925880358,0.7730073999066093,0.565523203788568,0.6554853949646491,8.072140879510469
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Profit-score,M3 composition control,common fixed five-day,5,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.723847359918908,0.31946961362991866,0.4966460196519896,0.6893646639068597,0.7204402048073234,0.5376567004037588,0.5941888446475413,13.10177010001609
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Profit-score,M3 composition control,common fixed five-day,6,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.121638472877797,0.4665788948588374,0.6211844373905395,0.7204213564990116,0.8622515584619426,0.5462071222105143,0.8542160581330039,8.219166740741349
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Profit-score,M3 composition control,common fixed five-day,7,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.4712881345469457,0.2172320842020985,0.29512960840208724,0.4426614574013354,0.6667162985787362,0.49077397987703963,0.4426316249621152,105.8021510803755
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Profit-score,M3 composition control,common fixed five-day,8,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.5139364225789462,0.5988831642384502,0.6660767401772417,0.6500066160944836,1.0247230161737648,0.47178301246946963,1.269403832714739,71.86105930582195
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Profit-score,M3 composition control,common fixed five-day,9,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,3.7315600677796725,0.9549885693086448,0.756630202781891,0.4097941257764178,1.846366639219972,0.2026719975579686,4.71199070821561,56.880207853289654
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Profit-score,M3 composition control,common fixed five-day,10,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.5347502135504625,0.6056087345254533,0.6947701363028126,0.6922793631133805,1.003597930722982,0.48969571273170653,1.2367041793099236,35.6410696542693
SP500_TOP50_EX_PLTR_2026,Proposed Feedback J=1,M3 learner-count control,common fixed five-day,1,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.0320329996484743,0.4347120593877909,0.43695511241031393,0.3962041382269176,1.1028534794355356,0.3600206984311737,1.2074640743770908,52.12486732595964
SP500_TOP50_EX_PLTR_2026,Proposed Feedback J=1,M3 learner-count control,common fixed five-day,2,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.6020184966063464,0.271142902526351,0.2833271670396536,0.2932793486283711,0.9660658630235558,0.30205344745658314,0.8976653132400509,45.2061557073212
SP500_TOP50_EX_PLTR_2026,Proposed Feedback J=1,M3 learner-count control,common fixed five-day,3,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,0.9529280864329305,-0.0242474357917003,0.0889027100589692,0.483142936059819,0.18400912736921804,0.4485031655130721,-0.05406302041137674,83.19041186291622
SP500_TOP50_EX_PLTR_2026,Proposed Feedback J=1,M3 learner-count control,common fixed five-day,4,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.082325825372454,0.45268094481237164,0.6189091459209879,0.7290552961010157,0.848919347038436,0.5061930658379318,0.8942851559276532,5.089521405069206
SP500_TOP50_EX_PLTR_2026,Proposed Feedback J=1,M3 learner-count control,common fixed five-day,5,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.8119576702091702,0.35338333453517246,0.5165526755397803,0.6832399293866694,0.7560340860105749,0.5336524984652065,0.6621974703604103,26.177275109392912
SP500_TOP50_EX_PLTR_2026,Proposed Feedback J=1,M3 learner-count control,common fixed five-day,6,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.1956624428119484,0.4924092364478405,0.4874003017768732,0.42235486578711245,1.1540065979079943,0.34861998085162993,1.41245270923644,47.440190167275205
SP500_TOP50_EX_PLTR_2026,Proposed Feedback J=1,M3 learner-count control,common fixed five-day,7,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,3.243787904932054,0.8204223397931543,0.7412352691258853,0.5418765062790744,1.367904422016293,0.34703706877572704,2.3640769635573218,2.9469041704957704
SP500_TOP50_EX_PLTR_2026,Proposed Feedback J=1,M3 learner-count control,common fixed five-day,8,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.4726742499916587,0.21781575774787698,0.2591506405428357,0.35284005962947546,0.7344705723465048,0.4700136527732206,0.4634243206823868,37.20315965670528
SP500_TOP50_EX_PLTR_2026,Proposed Feedback J=1,M3 learner-count control,common fixed five-day,9,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.0316240828411063,0.4345650700786501,0.47496081165394693,0.4902848390414943,0.968744643588193,0.37742715956440975,1.151387914373156,15.865957586098752
SP500_TOP50_EX_PLTR_2026,Proposed Feedback J=1,M3 learner-count control,common fixed five-day,10,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.3673018982761973,0.5507047923636057,0.5517357174315691,0.4842978654429132,1.1392487078731615,0.2856919011946517,1.9276177940668735,61.670389712949856
SP500_TOP50_EX_PLTR_2026,Proposed No-Sparse + Reliability-policy,M1 control,common fixed five-day,1,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.185423709007429,0.09045659345837853,0.11222296451927266,0.22551618442623403,0.49762709849314873,0.2643112985062148,0.3422350613447257,165.1595799332376
SP500_TOP50_EX_PLTR_2026,Proposed No-Sparse + Reliability-policy,M1 control,common fixed five-day,2,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.8167760252213385,0.3552143150643776,0.3592505546634042,0.33758661070979384,1.0641729952146526,0.3642551580095972,0.9751799178503839,144.55939910798523
SP500_TOP50_EX_PLTR_2026,Proposed No-Sparse + Reliability-policy,M1 control,common fixed five-day,3,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.2819227953435521,0.13477954185826557,0.14861892930824036,0.21095311510934378,0.7045116600018274,0.18592317451036244,0.7249206141903177,159.69009087303616
SP500_TOP50_EX_PLTR_2026,Proposed No-Sparse + Reliability-policy,M1 control,common fixed five-day,4,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.405341614197025,0.18914393491890347,0.19887690465592822,0.22692973734108193,0.8763809758304638,0.17253870203793464,1.0962406270873533,170.13028544557156
SP500_TOP50_EX_PLTR_2026,Proposed No-Sparse + Reliability-policy,M1 control,common fixed five-day,5,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.4940394657864573,0.22677846744520513,0.2393185235035731,0.266367536915813,0.8984522899245455,0.2911390667695398,0.7789352008355467,152.38364756094614
SP500_TOP50_EX_PLTR_2026,Proposed No-Sparse + Reliability-policy,M1 control,common fixed five-day,6,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.4840679158131378,0.22260328613744584,0.24055320985469714,0.27659165180494855,0.8697052433973474,0.27371712553376604,0.813260353013554,161.41102726590537
SP500_TOP50_EX_PLTR_2026,Proposed No-Sparse + Reliability-policy,M1 control,common fixed five-day,7,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.4207930729085765,0.1957821313298933,0.22638512825430926,0.3113651101353452,0.7270728828798559,0.1637964485878305,1.1952770222909415,164.49518410829015
SP500_TOP50_EX_PLTR_2026,Proposed No-Sparse + Reliability-policy,M1 control,common fixed five-day,8,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.1386420675868134,0.06833196679098785,0.10003009538824732,0.2558250538287456,0.3910097697280637,0.3394979603542648,0.20127357089180656,167.4027407643199
SP500_TOP50_EX_PLTR_2026,Proposed No-Sparse + Reliability-policy,M1 control,common fixed five-day,9,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.289775951916431,0.13831330698538746,0.15167485776356027,0.21134235032071566,0.7176737531942418,0.2421001521894015,0.5713061546412462,157.09308444184921
SP500_TOP50_EX_PLTR_2026,Proposed No-Sparse + Reliability-policy,M1 control,common fixed five-day,10,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.4619481738953355,0.21329210099711005,0.23503345959306776,0.29000699801774177,0.8104406486725162,0.1904622267985554,1.1198656268085163,152.61828602053757
SP500_TOP50_EX_PLTR_2026,Proposed Fixed-5 + Reliability-policy,M2 control,common fixed five-day,1,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.5586582321522333,0.25350978863893303,0.2507363565048635,0.22124098797338257,1.1333178304873122,0.24898346355608525,1.0181792196887332,37.68635252608163
SP500_TOP50_EX_PLTR_2026,Proposed Fixed-5 + Reliability-policy,M2 control,common fixed five-day,2,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.734434173675623,0.32358876764437916,0.2986136261384695,0.18735667608163067,1.5938243161848396,0.21000250186812708,1.540880536021326,32.68593944391111
SP500_TOP50_EX_PLTR_2026,Proposed Fixed-5 + Reliability-policy,M2 control,common fixed five-day,3,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.7782615178385694,0.3405113723314752,0.3262497749787106,0.25622214374979596,1.273308271502472,0.3006603594627425,1.1325449518517954,30.250913950933835
SP500_TOP50_EX_PLTR_2026,Proposed Fixed-5 + Reliability-policy,M2 control,common fixed five-day,4,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.058549914220048,0.44421303061085293,0.40393724517296353,0.2665777233188232,1.51527006887166,0.26804564163250977,1.657229074516602,30.42264363175961
SP500_TOP50_EX_PLTR_2026,Proposed Fixed-5 + Reliability-policy,M2 control,common fixed five-day,5,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.5501244034131962,0.2500111350740475,0.24948981868156042,0.22877072959570982,1.0905670455414727,0.25432805492659327,0.9830261751744542,31.238403745150055
SP500_TOP50_EX_PLTR_2026,Proposed Fixed-5 + Reliability-policy,M2 control,common fixed five-day,6,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.6538935075021208,0.29193362994821004,0.2812942695656779,0.22242021971329087,1.2646973819569018,0.2546153312254481,1.1465673671068872,28.622035227617822
SP500_TOP50_EX_PLTR_2026,Proposed Fixed-5 + Reliability-policy,M2 control,common fixed five-day,7,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.7938375141980065,0.3464761653703907,0.318368867238968,0.1996326625803171,1.5947734359896164,0.2202581172552014,1.5730460683496499,49.62798866174182
SP500_TOP50_EX_PLTR_2026,Proposed Fixed-5 + Reliability-policy,M2 control,common fixed five-day,8,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.7908764132582642,0.34534418161240765,0.3253777973358855,0.23603571271400858,1.3785108769965153,0.2546037529287486,1.356398629791812,38.595359426737474
SP500_TOP50_EX_PLTR_2026,Proposed Fixed-5 + Reliability-policy,M2 control,common fixed five-day,9,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.8254411945637046,0.35850110131763246,0.33251289704213344,0.22543123295533518,1.47500811082382,0.2328229705795536,1.5398012508183154,34.44924611520985
SP500_TOP50_EX_PLTR_2026,Proposed Fixed-5 + Reliability-policy,M2 control,common fixed five-day,10,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.696791466946967,0.30888583372937317,0.29838131702153764,0.24007475355995464,1.2428683674438175,0.25383691598714564,1.2168672650632708,31.94095401798737
SP500_TOP50_EX_PLTR_2026,Standard + Equal-policy,M3 training control,common fixed five-day,1,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.5461708233550888,0.24838706281241207,0.23573991990971746,0.16311625929786291,1.4452263736580553,0.1897085187898545,1.3093089566924374,58.731954577846395
SP500_TOP50_EX_PLTR_2026,Standard + Equal-policy,M3 training control,common fixed five-day,2,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.4541007243753186,0.20997215802368685,0.21515656327334326,0.2203904990530334,0.9762515362405406,0.2560045496455283,0.8201891658348286,63.72547603229496
SP500_TOP50_EX_PLTR_2026,Standard + Equal-policy,M3 training control,common fixed five-day,3,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.3641158891965015,0.17125526038253258,0.1704440765068354,0.15656982744287443,1.0886138107869034,0.12065217998782107,1.419412897469565,47.07314396762349
SP500_TOP50_EX_PLTR_2026,Standard + Equal-policy,M3 training control,common fixed five-day,4,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.1801592764435096,0.4870352968483398,0.4186776876725427,0.20348870968012034,2.057498366030698,0.18184517954658264,2.6782964391067496,43.020607090806855
SP500_TOP50_EX_PLTR_2026,Standard + Equal-policy,M3 training control,common fixed five-day,5,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.386565614611046,0.18102905084334808,0.17868875844080753,0.1549387083655916,1.153286743679156,0.1823834407863033,0.9925739423649642,50.49322851725294
SP500_TOP50_EX_PLTR_2026,Standard + Equal-policy,M3 training control,common fixed five-day,6,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.7510339686011382,0.3300227033326901,0.3120958562168375,0.22884101033845147,1.363810864823808,0.23565691251282128,1.4004371856256699,47.07006982839015
SP500_TOP50_EX_PLTR_2026,Standard + Equal-policy,M3 training control,common fixed five-day,7,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.7190316839149316,0.3175918051692501,0.3147701847404784,0.27987555705721023,1.1246790825543056,0.23351463870576594,1.3600509455401784,47.939841156508976
SP500_TOP50_EX_PLTR_2026,Standard + Equal-policy,M3 training control,common fixed five-day,8,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.5352922021525877,0.24390773359518825,0.24087042477415072,0.2092180865495491,1.1512887281717177,0.24154870681081075,1.0097662571475705,59.27998263885381
SP500_TOP50_EX_PLTR_2026,Standard + Equal-policy,M3 training control,common fixed five-day,9,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.551340640369442,0.25051033814889334,0.2417847278438029,0.18785552941189815,1.2870780466283631,0.21527426551143947,1.163679911083387,66.96550186100578
SP500_TOP50_EX_PLTR_2026,Standard + Equal-policy,M3 training control,common fixed five-day,10,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.344042163416544,0.1624488078651598,0.16162382968416458,0.14681292984856825,1.1008828026991437,0.1648209903301383,0.9856075220745428,62.02796903832844
SP500_TOP50_EX_PLTR_2026,FinGAT,Learned baseline,common fixed five-day,1,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.679383781040804,0.3020324109086825,0.2919436402418403,0.23399705659368158,1.24763808781056,0.2038031661452021,1.481980955553437,117.04404775926812
SP500_TOP50_EX_PLTR_2026,FinGAT,Learned baseline,common fixed five-day,2,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.300385305667016,0.1430705751982555,0.1584762366069554,0.22194681862548016,0.7140279711527339,0.20438370035035536,0.7000097118948495,121.86473805702681
SP500_TOP50_EX_PLTR_2026,FinGAT,Learned baseline,common fixed five-day,3,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.151358616239182,0.07438953092646461,0.10795011499631438,0.26927382731322536,0.40089345508779944,0.41658345756350135,0.17857053508929874,147.31634908165984
SP500_TOP50_EX_PLTR_2026,FinGAT,Learned baseline,common fixed five-day,4,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.6367727910873167,0.2851077643954725,0.29241892866971086,0.28808211627709407,1.015054084053053,0.2944399348445851,0.968305350787289,169.75517869775223
SP500_TOP50_EX_PLTR_2026,FinGAT,Learned baseline,common fixed five-day,5,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.12325410339075,0.060957281896469206,0.08848080886389616,0.24187243863736832,0.3658160035197422,0.22918357683369606,0.26597578560658397,134.3525733494638
SP500_TOP50_EX_PLTR_2026,FinGAT,Learned baseline,common fixed five-day,6,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.5264331059336176,0.2402484309616122,0.24190782108046519,0.23117929446708474,1.0464078179584027,0.21186610932445749,1.1339634815952997,132.83054655401995
SP500_TOP50_EX_PLTR_2026,FinGAT,Learned baseline,common fixed five-day,7,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.2372925752474233,0.11449175944156043,0.13670922925417783,0.23735190068827516,0.5759769728312568,0.24857426686838968,0.46059377297562065,152.76879309134947
SP500_TOP50_EX_PLTR_2026,FinGAT,Learned baseline,common fixed five-day,8,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.8397377232751744,0.3639072210280725,0.33829296794111086,0.23466877293438218,1.4415764130479514,0.17335226383629787,2.09923546987377,140.72331389256294
SP500_TOP50_EX_PLTR_2026,FinGAT,Learned baseline,common fixed five-day,9,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.2543934539989965,0.12230718179439193,0.13957456525047418,0.2200784457147283,0.6342037031259052,0.20900881806285687,0.5851771371560482,162.03641429343025
SP500_TOP50_EX_PLTR_2026,FinGAT,Learned baseline,common fixed five-day,10,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,0.9857975191428253,-0.007255738858140459,0.023625604845408196,0.24864372057822032,0.09501790268608801,0.27059808131091345,-0.02681371140175867,126.09478003562975
SP500_TOP50_EX_PLTR_2026,GERU,Learned baseline,common fixed five-day,1,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.0128203593940286,0.006506319830251295,0.031438545947682965,0.22558110545400853,0.13936692917790783,0.23254323341574223,0.027978968618791223,155.3088577296562
SP500_TOP50_EX_PLTR_2026,GERU,Learned baseline,common fixed five-day,2,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.5846669754022105,0.26411510824899587,0.26175966865654676,0.23343663838712672,1.121330697979165,0.19883281180255608,1.3283275826288976,157.9265125164979
SP500_TOP50_EX_PLTR_2026,GERU,Learned baseline,common fixed five-day,3,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.6311470761045612,0.2828572018798965,0.2780991206774309,0.24058258553720158,1.1559403605895162,0.20691775198408724,1.3670030684542198,132.02371763966198
SP500_TOP50_EX_PLTR_2026,GERU,Learned baseline,common fixed five-day,4,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.5541589035162777,0.25166635316696717,0.24783428948805325,0.21416780792294288,1.1571967416187194,0.13233940254271181,1.9016736386258297,172.97346099093915
SP500_TOP50_EX_PLTR_2026,GERU,Learned baseline,common fixed five-day,5,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.5925299432948328,0.26730446059826085,0.2634548650617848,0.23055680254608812,1.1426896198784695,0.17851555790348073,1.4973734711838744,108.28454522297828
