dataset,step,information_end_date,execution_date,target_end_date,market_proxy_5d_return,trailing_12step_compounded_return,trailing_12step_annualized_volatility,validation_q75_volatility_threshold,regime,proposed_mean_wealth
DJIA30_2026,78,2025-07-24,2025-07-25,2025-08-01,-0.030216431617736794,0.07868256204425084,0.15059996942093987,0.19076595792690793,Bull,2.1879946509882675
DJIA30_2026,79,2025-07-31,2025-08-01,2025-08-08,0.018612579504648785,0.058899411754660624,0.13702870652088736,0.19076595792690793,Bull,2.300222466887465
DJIA30_2026,80,2025-08-07,2025-08-08,2025-08-15,0.01596096952756243,0.05913289949706124,0.13711022585773713,0.19076595792690793,Bull,2.3186122989478797
DJIA30_2026,81,2025-08-14,2025-08-15,2025-08-22,0.015010178089141846,0.08915466813450901,0.13224224568146906,0.19076595792690793,Bull,2.298189126038408
DJIA30_2026,82,2025-08-21,2025-08-22,2025-08-29,-0.0018380026022593032,0.07546500116747823,0.13323209072635725,0.19076595792690793,Bull,2.277934328262964
DJIA30_2026,83,2025-08-28,2025-08-29,2025-09-08,-0.00222623348236084,0.06292716271754561,0.1340767764900208,0.19076595792690793,Bull,2.2558164639367013
DJIA30_2026,84,2025-09-05,2025-09-08,2025-09-15,0.0022792160511015958,0.08347091003195262,0.12515799883167741,0.19076595792690793,Bull,2.3082594288013945
DJIA30_2026,85,2025-09-12,2025-09-15,2025-09-22,0.005463776985804136,0.06345778880445807,0.1188567591038018,0.19076595792690793,Bull,2.366361862480228
DJIA30_2026,86,2025-09-19,2025-09-22,2025-09-29,-0.0011054217815399392,0.02462065698000071,0.09603567672830363,0.19076595792690793,Bull,2.3442942533668267
DJIA30_2026,87,2025-09-26,2025-09-29,2025-10-06,0.010062438249587968,0.04485394861265379,0.09353423574588961,0.19076595792690793,Bull,2.3748031403848873
DJIA30_2026,88,2025-10-03,2025-10-06,2025-10-13,-0.014805402358373021,0.030329115142663454,0.10075660633170239,0.19076595792690793,Bull,2.3728770855578274
DJIA30_2026,89,2025-10-10,2025-10-13,2025-10-20,0.01726013422012329,0.03381175887896992,0.10273467670887712,0.19076595792690793,Bull,2.3626264196663795
