dataset,method,seed,fee,fee_bps,protocol_id,accounting_protocol_id,APV,GARR,ARR,AVol,ASR,MDD,Calmar,Turnover
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,2,0.005,50,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.5854208617252192,0.646565098473483,0.5450214520481569,0.29760178342706994,1.83137831289818,0.22013231396506217,2.9371657746536077,34.40183449650898
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,3,0.0005,5,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.7721430093087425,0.7079620089145455,0.5902794802305692,0.32903447045325146,1.7939745930493167,0.31856405335031324,2.2223537196647407,57.02888881853081
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,3,0.001,10,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.6941697650893808,0.6825698517192726,0.5751098135884276,0.32888682647713546,1.7486556690296922,0.3216209418219831,2.1222804953325287,57.02888881853081
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,3,0.002,20,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.544658924068437,0.632884735615943,0.5447704803041443,0.32860285211508533,1.657838563474645,0.3276965693862989,1.931313278015672,57.02888881853081
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,3,0.005,50,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.1435365385903298,0.49225731925245375,0.45375248045129535,0.3278417788290744,1.3840593534842505,0.3712523741154391,1.3259371618170144,57.02888881853081
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,4,0.0005,5,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.4473896786967835,0.5998127003894778,0.5151307816233145,0.29437191846596067,1.749931801605869,0.2797637574477183,2.143997156249124,42.23518589919795
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,4,0.001,10,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.396225329687748,0.5821658950404289,0.5038951173611061,0.2941987450348401,1.7127711313025247,0.2827882146929436,2.0586639215943103,42.23518589919795
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,4,0.002,20,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.2970385041391523,0.5474383097752995,0.48142378883668774,0.2938623604809481,1.6382628522032163,0.28880174392380675,1.8955505681424405,42.23518589919795
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,4,0.005,50,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.02312382746304,0.4476440649072244,0.4140098032634367,0.2929333069633427,1.4133244442402906,0.3150602581274351,1.4208204727813116,42.23518589919795
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,5,0.0005,5,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.972526138840358,0.7717032555060999,0.625642684988071,0.32009652971256897,1.9545437919925828,0.27553859331083963,2.8007084097853716,79.72113165761345
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,5,0.001,10,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.856291959942125,0.7349875537024912,0.6043997099544115,0.3198202105826176,1.8898108685919954,0.2863568609671413,2.5666839314418564,79.72113165761345
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,5,0.002,20,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.6371368664324972,0.6637752204058649,0.5619137598870914,0.31927565586916473,1.759964311583332,0.30752535797723646,2.1584406072132714,79.72113165761345
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,5,0.005,50,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.074589995440199,0.46686263681405293,0.4344559096851322,0.3177071527220136,1.3674728628639692,0.3674413384410208,1.2705773356771903,79.72113165761345
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,6,0.0005,5,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.4151404193681736,0.5887104521682855,0.491120735872723,0.22739906275708835,2.159730695096781,0.19085453415413,3.0846029138236544,62.769842383824155
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,6,0.001,10,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.340473685427815,0.562731892381261,0.47448857644857506,0.22737516009731104,2.0868092022255444,0.1925208819843348,2.9229654808409293,62.769842383824155
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,6,0.002,20,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.1979096731781547,0.5120117502690356,0.44122425760027906,0.22734547121604662,1.9407655461101454,0.19584506651943867,2.614371448658451,62.769842383824155
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,6,0.005,50,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.8196770033719105,0.36929496419301744,0.34143130105539093,0.2274013779283011,1.5014478107649951,0.21331079423587873,1.731253055035985,62.769842383824155
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,7,0.0005,5,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.9864081662444928,0.43379135759704823,0.3920104483920031,0.2486637805483916,1.5764678214393804,0.27058369352690104,1.6031688825842765,77.11807136437
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,7,0.001,10,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.911220522261358,0.4050383233284862,0.3715608178982321,0.24839947307383484,1.4958196702284812,0.2767183580731456,1.4637204634664012,77.11807136437
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,7,0.002,20,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.7691796972928784,0.34921223895761955,0.33066155691069016,0.24788688549271817,1.333921140093567,0.2930244751425025,1.191751094470153,77.11807136437
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,7,0.005,50,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.4027072102632259,0.1944217150280807,0.20796377394806423,0.24647851035449156,0.8437399822360396,0.3469396145543949,0.5603906468789781,77.11807136437
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,8,0.0005,5,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.3772310924182336,0.5755692129327252,0.5098785461843457,0.329311811007395,1.5483153933185103,0.28447327796745703,2.023280418621846,46.0835393516084
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,8,0.001,10,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.3230557981470183,0.5566153605633544,0.49768972942505013,0.32933803926691374,1.5111820381662469,0.2938987022847621,1.8939020697819986,46.0835393516084
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,8,0.002,20,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.2183313413236196,0.5193711227774975,0.4733120959064601,0.32939973501028086,1.4368927646274143,0.312387793510965,1.6625845617724728,46.0835393516084
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,8,0.005,50,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.9312963620891217,0.41276746308359535,0.40017919535068774,0.32965866601822175,1.2139198407378375,0.36506789273719153,1.1306594507360368,46.0835393516084
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,9,0.0005,5,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.7883579203106565,0.7131996343985529,0.5781350075140986,0.2739860954173626,2.11008885919348,0.23739977899459674,3.004213556638507,36.251759854738715
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,9,0.001,10,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.738251728405443,0.6969674790009612,0.5685072207140207,0.273936535642562,2.075324561510191,0.23809467402884943,2.9272703467382524,36.251759854738715
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,9,0.002,20,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.64068564370691,0.6649502837983348,0.5492516471138643,0.2738462502162706,2.0056935111585124,0.2394828603356226,2.7766090770188816,36.251759854738715
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,9,0.005,50,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.3680761524494067,0.572380769760733,0.4914849263133956,0.27364616329681596,1.7960599936506192,0.2456350053998646,2.3302084685729754,36.251759854738715
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,10,0.0005,5,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.819157236976716,0.7231085286962682,0.5925992530492837,0.30676763330312534,1.9317528601973484,0.22396254334750532,3.2287029692026525,62.39665036705336
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,10,0.001,10,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.732511640654221,0.6950989735378659,0.5759905803628023,0.30656877822202105,1.8788298785783804,0.2251715278971127,3.08697542726395,62.39665036705336
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,10,0.002,20,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.5670327311248564,0.6404065256008289,0.5427732349898406,0.3061825914701614,1.7727109578100746,0.22758508604166594,2.813921319447023,62.39665036705336
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,10,0.005,50,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.127701782409215,0.48645972828176154,0.44312119887095214,0.30511673050877236,1.4523005609428947,0.2347905675503481,2.071887867375447,62.39665036705336
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,1,0.0005,5,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.9570651968151105,0.7668593229758318,0.6298027445547028,0.3428489691144573,1.8369684650982525,0.20602884012222733,3.722096976912989,96.79099813305014
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,1,0.001,10,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.8172394214663985,0.7224930264415053,0.6041814410027264,0.34304557322866375,1.7612279188339721,0.22283464528867458,3.2422831984027463,96.79099813305014
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,1,0.002,20,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.5568832502880086,0.6369982741495641,0.552938833898776,0.34346209891498447,1.6098976732674142,0.255419255389179,2.493932077199811,96.79099813305014
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,1,0.005,50,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.9101279378531,0.4046165776421764,0.39921101258692,0.34489715458444986,1.1574784172050079,0.34543332449033626,1.1713304680119125,96.79099813305014
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,2,0.0005,5,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,3.5159732356196174,0.934968588475469,0.7264322608411603,0.3554249352268465,2.04384157903137,0.24101262726728534,3.8793344526242595,103.59154443804037
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,2,0.001,10,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,3.3383371002096047,0.8830131338863503,0.6987682709757853,0.3550530807877717,1.9680670547215018,0.24300390041885256,3.6337405793254707,103.59154443804037
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,2,0.002,20,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,3.009247113109373,0.7831602428456603,0.6434402912450357,0.35432738213447906,1.815948537109753,0.2703809318828765,2.896506929656228,103.59154443804037
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,2,0.005,50,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.202453534913008,0.5136520252621173,0.47745635205278636,0.3522956759363244,1.355271678495095,0.356259796825364,1.4417905973092602,103.59154443804037
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,3,0.0005,5,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,3.157992423752813,0.828903617702287,0.6699314391145255,0.3584611252815051,1.8689096023687866,0.22546062596742822,3.6764894719224137,105.38917044249501
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,3,0.001,10,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.9957393862746375,0.7789535785004451,0.6418567544509183,0.3582081038486931,1.7918543649756125,0.23779250476272773,3.2757701058647517,105.38917044249501
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,3,0.002,20,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.6955391805241673,0.6830187937321348,0.5857073851237056,0.35772448600724316,1.6373142125692963,0.2686695054965218,2.5422267125919773,105.38917044249501
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,3,0.005,50,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.9620714391236964,0.42454206649043624,0.4172592771420667,0.35645408565680275,1.170583516733226,0.3700445246957179,1.1472729311142513,105.38917044249501
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,4,0.0005,5,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,4.516279694606141,1.2067845553336216,0.8720070845931702,0.39053856213950827,2.2328322197326873,0.23202208887809928,5.201162359880516,81.86118746881584
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,4,0.001,10,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,4.335021206625484,1.1598341009749613,0.8500950080279895,0.390273055868787,2.1782057337665615,0.23659096797315593,4.902275479537995,81.86118746881584
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,4,0.002,20,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,3.9937844699176352,1.0688401097705995,0.8062708548976278,0.38975702360298087,2.068649969266292,0.24614617065125943,4.342298346314455,81.86118746881584
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,4,0.005,50,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,3.121367375606018,0.8177370762890548,0.6747983955065421,0.38832946831113757,1.737695566708524,0.27416094547194103,2.982689875399288,81.86118746881584
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,5,0.0005,5,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,3.431668021442799,0.9104701898589933,0.7160380187863744,0.36266046543655694,1.974403297377438,0.23521901015921554,3.870733871563835,109.90058635281557
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,5,0.001,10,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,3.248010036998774,0.8560903610035269,0.6866838763677726,0.36224705511304084,1.8956230745712752,0.2395393135677114,3.5739033741596358,109.90058635281557
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,5,0.002,20,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.9093425393272163,0.7518313740277538,0.6279755915305677,0.3614397125558932,1.7374283171317466,0.25261414756609835,2.9762045446446406,109.90058635281557
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,5,0.005,50,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.0890660466130937,0.47222737735204845,0.4518507370189547,0.35917505407878797,1.258023718205768,0.33361863397199876,1.415470628033575,109.90058635281557
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,6,0.0005,5,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.5745603512886204,0.26913738834259293,0.2786423312204718,0.2822438474557513,0.9872396997569834,0.38996880011848367,0.690151079421793,115.97058321705046
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,6,0.001,10,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.4857694377432,0.23104660805297406,0.2480372998806985,0.2821496826557812,0.8790982770067498,0.39759492914839767,0.5811105502473313,115.97058321705046
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,6,0.002,20,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.32277241521836,0.1581896859219476,0.18682723720115382,0.2819817373874149,0.6625508408172965,0.41257679484733567,0.38341876687582965,115.97058321705046
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,6,0.005,50,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,0.9325678326282643,-0.03598847433213859,0.003197049162517343,0.28164136956746855,0.011351489901597976,0.46308794757022065,-0.0777141243277152,115.97058321705046
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,7,0.0005,5,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,3.2025757601874667,0.8424138572873441,0.670452902586178,0.33786573798796493,1.98437671300681,0.2269439562320712,3.7119907102786995,111.41651257819225
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,7,0.001,10,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,3.028876159991996,0.7892572943168741,0.6408195170996545,0.3377434702790546,1.8973557551540186,0.23439052386430814,3.367274757121947,111.41651257819225
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,7,0.002,20,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.7089276414570405,0.6874023028283087,0.5815527461266068,0.33752186339077384,1.7230076306295468,0.262509246799009,2.618583197393501,111.41651257819225
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,7,0.005,50,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.936229454260617,0.414660840025032,0.40375243320746357,0.33704096689282914,1.1979328119357284,0.35642895261181207,1.1633758621080383,111.41651257819225
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,8,0.0005,5,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,3.3501068929518314,0.8864956096582426,0.7002674517764715,0.3544547261023924,1.9756188878525014,0.24364368170865913,3.638492094033795,100.39587081607692
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,8,0.001,10,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,3.1859449040846712,0.837384663660345,0.6735549956596939,0.35434834041747487,1.9008272900788705,0.2459218772260373,3.405084058018429,100.39587081607692
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,8,0.002,20,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.881097391561339,0.7428817329629949,0.6201300834261394,0.35415461080580163,1.751015134365097,0.25046233603343426,2.966041700033603,100.39587081607692
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,8,0.005,50,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.1291173231954654,0.486978833597973,0.4598553467254785,0.3537261007227957,1.3000322729530582,0.33332068035664986,1.4609919584854754,100.39587081607692
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,9,0.0005,5,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,3.229061302771094,0.8503975821047658,0.6727582587767383,0.3312401015322504,2.0310290199305374,0.187147818592184,4.543988749117494,93.79133186991001
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,9,0.001,10,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,3.08100638083149,0.805359159972868,0.6478144794460807,0.3311439869965802,1.9562924434221143,0.19401783492063507,4.150954268211003,93.79133186991001
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,9,0.002,20,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.804728445636937,0.7184728694136657,0.5979269207847652,0.33096865805629644,1.8065968067679092,0.20759676534834792,3.4609058971032924,93.79133186991001
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,9,0.005,50,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.1145077790924836,0.4816133269588052,0.44826424480082,0.3305781690444691,1.3560007489197508,0.28602559575024533,1.6838119878591045,93.79133186991001
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,10,0.0005,5,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.577425758843776,0.643889934860348,0.5537455306469394,0.33295661036014834,1.6631161941730812,0.22742492797678804,2.831219693410505,98.81551184892109
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,10,0.001,10,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.4530668879051984,0.6017599479093549,0.5275671134914975,0.33298008538783513,1.5843803778145447,0.23454536436815743,2.5656441751916015,98.81551184892109
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,10,0.002,20,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.2218628414700996,0.5206405034437689,0.47521027918061404,0.3330465213542508,1.426858557922448,0.24860454596770132,2.0942517419267563,98.81551184892109
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,10,0.005,50,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.6497981798700445,0.3006222538175094,0.31813977624796347,0.33340154259135024,0.9542240679969106,0.3153633078085586,0.9532569147200924,98.81551184892109
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Buy-and-Hold Equal Weight,deterministic,0.0005,5,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.8957249157291927,0.3990461542138466,0.3549173786445264,0.1895551144193645,1.872370364322224,0.18009087409925684,2.2158044165742283,1.0000000000000115
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Buy-and-Hold Equal Weight,deterministic,0.001,10,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.8947765791030131,0.3986786772164226,0.35465639705925467,0.1895739928062047,1.8708072336789798,0.18009087409925695,2.2137639078629334,1.0000000000000115
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Buy-and-Hold Equal Weight,deterministic,0.002,20,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.892879905850656,0.397943461036413,0.35413443388871135,0.18961379658728766,1.8676617433040403,0.18009087409925706,2.209681434591108,1.0000000000000115
